TransactionID,Date,SendingInstitution,ReceivingInstitution,AssetType,Network,Region,Amount_USD,SettlementStatus,SettlementTime_Seconds,TraditionalRail_Benchmark_Hours,Fee_BPS,Fee_USD
TXN102490,2026-02-11,Standard Chartered,HSBC,Tokenised Deposit,Public Blockchain,EU,22208.0,Settled,67.8,42.0,3.14,6.97
TXN102491,2026-02-01,JPMorgan,BNY Mellon,Regulated Stablecoin,Permissioned Ledger,UK,31934.23,Settled,9.5,42.6,2.29,7.31
TXN102492,2026-06-16,BNY Mellon,UBS,Tokenised Deposit,Public Blockchain,EU,68645.3,Settled,47.3,38.1,3.65,25.06
TXN102493,2026-04-19,UBS,BNY Mellon,Tokenised Deposit,Permissioned Ledger,APAC,82497.04,Settled,9.4,35.4,3.07,25.33
TXN102494,2026-02-05,Standard Chartered,HSBC,Tokenised Deposit,Permissioned Ledger,US,8355.19,Settled,9.2,32.9,4.47,3.73
TXN102495,2026-04-07,Citi,UBS,Tokenised Deposit,Public Blockchain,UK,64823.72,Settled,58.9,32.9,3.77,24.44
TXN102496,2026-06-13,Deutsche Bank,BNY Mellon,Tokenised Deposit,Public Blockchain,EU,130592.63,Settled,57.8,52.3,3.12,40.74
TXN102497,2026-05-11,Barclays,BNY Mellon,Tokenised Deposit,Public Blockchain,MEA,35027.48,Settled,56.4,21.0,2.54,8.9
TXN102498,2026-03-14,HSBC,UBS,Tokenised Bond,Hybrid Network,EU,247776.66,Settled,31.0,49.2,1.09,27.01
TXN102499,2026-05-16,HSBC,JPMorgan,Tokenised Deposit,Hybrid Network,EU,10136.31,Settled,19.8,48.2,3.32,3.37
TXN102500,2026-04-07,JPMorgan,BNY Mellon,Regulated Stablecoin,Hybrid Network,US,50396.42,Settled,17.7,43.2,4.07,20.51
TXN102501,2026-05-03,BNY Mellon,JPMorgan,Tokenised Deposit,Public Blockchain,MEA,125851.57,Settled,76.5,51.0,4.49,56.51
TXN102502,2026-03-11,HSBC,JPMorgan,Tokenised Equity,Permissioned Ledger,US,35968.84,Settled,5.5,38.2,4.38,15.75
TXN102503,2026-06-18,HSBC,Deutsche Bank,Tokenised Equity,Hybrid Network,US,29736.95,Settled,31.2,67.7,2.13,6.33
TXN102504,2026-07-15,JPMorgan,Citi,Tokenised Equity,Permissioned Ledger,EU,32879.22,Settled,3.1,28.1,3.11,10.23
TXN102505,2026-01-13,UBS,Deutsche Bank,Tokenised Equity,Permissioned Ledger,MEA,12555.6,Settled,6.1,45.0,0.67,0.84
TXN102506,2026-02-18,Citi,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,UK,39313.83,Settled,9.5,61.2,4.01,15.76
TXN102507,2026-03-01,JPMorgan,UBS,Tokenised Bond,Permissioned Ledger,EU,23906.59,Settled,7.7,26.3,3.64,8.7
TXN102508,2026-05-10,Deutsche Bank,UBS,Tokenised Deposit,Public Blockchain,US,16244.93,Settled,40.6,12.0,3.45,5.6
TXN102509,2026-07-07,UBS,BNY Mellon,Regulated Stablecoin,Public Blockchain,APAC,20318.4,Settled,49.5,37.7,2.03,4.12
TXN102510,2026-01-05,HSBC,Citi,Tokenised Bond,Hybrid Network,US,418123.4,Settled,23.8,37.7,3.6,150.52
TXN102511,2026-06-21,Standard Chartered,Barclays,Tokenised Deposit,Permissioned Ledger,EU,84377.86,Settled,2.0,47.2,0.68,5.74
TXN102512,2026-01-27,UBS,Barclays,Tokenised Bond,Permissioned Ledger,MEA,29189.65,Settled,12.3,26.0,3.07,8.96
TXN102513,2026-06-09,HSBC,BNY Mellon,Regulated Stablecoin,Public Blockchain,MEA,404033.61,Settled,73.8,39.2,4.47,180.6
TXN102514,2026-05-29,HSBC,JPMorgan,Regulated Stablecoin,Hybrid Network,EU,73311.85,Pending,,32.7,1.44,10.56
TXN102515,2026-01-08,Barclays,BNY Mellon,Tokenised Real Estate Fund,Permissioned Ledger,EU,35181.54,Settled,4.6,53.0,4.33,15.23
TXN102516,2026-07-19,HSBC,Barclays,Tokenised Equity,Permissioned Ledger,US,36342.24,Settled,4.3,37.9,4.35,15.81
TXN102517,2026-02-19,HSBC,Deutsche Bank,Tokenised Deposit,Public Blockchain,APAC,24707.91,Settled,28.5,36.8,2.11,5.21
TXN102518,2026-03-08,HSBC,BNY Mellon,Tokenised Bond,Hybrid Network,MEA,121294.95,Settled,30.5,39.7,1.8,21.83
TXN102519,2026-02-13,Standard Chartered,BNY Mellon,Tokenised Bond,Permissioned Ledger,MEA,357806.1,Settled,9.0,36.6,2.31,82.65
TXN102520,2026-05-05,Barclays,Citi,Tokenised Real Estate Fund,Hybrid Network,UK,18102.35,Settled,25.4,60.4,0.85,1.54
TXN102521,2026-02-27,BNY Mellon,Barclays,Tokenised Bond,Hybrid Network,UK,14866.36,Settled,3.2,51.7,1.09,1.62
TXN102522,2026-01-03,UBS,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,APAC,27646.71,Settled,4.6,14.1,1.6,4.42
TXN102523,2026-03-27,Deutsche Bank,Standard Chartered,Tokenised Equity,Permissioned Ledger,APAC,96053.4,Settled,4.7,46.8,0.58,5.57
TXN102524,2026-03-11,Deutsche Bank,JPMorgan,Tokenised Deposit,Permissioned Ledger,US,558052.01,Settled,7.4,23.6,1.42,79.24
TXN102525,2026-05-10,UBS,Standard Chartered,Tokenised Equity,Permissioned Ledger,EU,27877.62,Settled,6.1,33.6,1.9,5.3
TXN102526,2026-06-21,Standard Chartered,BNY Mellon,Regulated Stablecoin,Public Blockchain,EU,28657.99,Settled,57.8,43.4,4.33,12.41
TXN102527,2026-01-02,HSBC,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,EU,75662.3,Failed,,39.1,1.27,9.61
TXN102528,2026-04-12,HSBC,BNY Mellon,Tokenised Deposit,Permissioned Ledger,US,35638.54,Settled,8.9,41.3,1.15,4.1
TXN102529,2026-02-04,BNY Mellon,JPMorgan,Regulated Stablecoin,Permissioned Ledger,US,71335.33,Settled,9.2,67.1,3.82,27.25
TXN102530,2026-04-08,Citi,UBS,Tokenised Deposit,Permissioned Ledger,UK,169241.68,Settled,7.6,27.9,2.82,47.73
TXN102531,2026-01-30,JPMorgan,Deutsche Bank,Tokenised Real Estate Fund,Public Blockchain,EU,96670.41,Settled,90.2,35.6,3.28,31.71
TXN102532,2026-04-26,Standard Chartered,UBS,Tokenised Real Estate Fund,Public Blockchain,APAC,243032.43,Settled,58.7,22.5,1.61,39.13
TXN102533,2026-01-08,HSBC,Barclays,Tokenised Deposit,Permissioned Ledger,MEA,24600.67,Settled,8.0,56.9,1.85,4.55
TXN102534,2026-05-30,Barclays,JPMorgan,Regulated Stablecoin,Hybrid Network,US,62008.03,Pending,,22.8,4.16,25.8
TXN102535,2026-02-13,Standard Chartered,Deutsche Bank,Tokenised Bond,Permissioned Ledger,EU,75932.72,Settled,7.1,18.5,4.47,33.94
TXN102536,2026-07-05,HSBC,BNY Mellon,Tokenised Bond,Public Blockchain,APAC,13647.31,Failed,,28.8,2.54,3.47
TXN102537,2026-02-05,JPMorgan,Deutsche Bank,Tokenised Deposit,Permissioned Ledger,MEA,16148.69,Settled,10.1,13.7,2.09,3.38
TXN102538,2026-07-16,Deutsche Bank,BNY Mellon,Tokenised Deposit,Permissioned Ledger,US,15353.32,Settled,3.4,44.3,3.69,5.67
TXN102539,2026-03-18,Barclays,Standard Chartered,Tokenised Real Estate Fund,Public Blockchain,APAC,160758.53,Pending,,56.7,2.41,38.74
TXN102540,2026-01-31,JPMorgan,Barclays,Regulated Stablecoin,Hybrid Network,US,94514.7,Settled,5.0,23.2,1.38,13.04
TXN102541,2026-02-16,Deutsche Bank,Citi,Tokenised Deposit,Public Blockchain,MEA,282811.15,Settled,58.4,33.7,0.74,20.93
TXN102542,2026-02-24,HSBC,BNY Mellon,Tokenised Deposit,Permissioned Ledger,EU,389603.44,Settled,6.1,34.6,0.86,33.51
TXN102543,2026-04-16,Barclays,Standard Chartered,Tokenised Deposit,Permissioned Ledger,EU,86075.27,Settled,3.2,51.8,3.19,27.46
TXN102544,2026-07-09,Standard Chartered,BNY Mellon,Tokenised Deposit,Public Blockchain,EU,70508.7,Settled,41.3,30.5,3.55,25.03
TXN102545,2026-06-07,Standard Chartered,HSBC,Tokenised Equity,Hybrid Network,UK,246694.72,Settled,13.0,34.0,2.63,64.88
TXN102546,2026-05-01,Barclays,Citi,Tokenised Deposit,Permissioned Ledger,US,47769.0,Settled,1.2,34.3,2.64,12.61
TXN102547,2026-02-24,Standard Chartered,JPMorgan,Tokenised Deposit,Hybrid Network,MEA,21640.81,Settled,14.6,27.5,2.06,4.46
TXN102548,2026-05-24,Deutsche Bank,Standard Chartered,Tokenised Bond,Public Blockchain,APAC,48916.21,Settled,68.8,48.7,3.72,18.2
TXN102549,2026-01-12,Standard Chartered,HSBC,Tokenised Bond,Public Blockchain,MEA,13547.82,Settled,60.7,66.5,2.99,4.05
TXN102550,2026-05-25,JPMorgan,UBS,Tokenised Deposit,Permissioned Ledger,APAC,81334.99,Settled,11.2,25.2,1.56,12.69
TXN102551,2026-05-24,HSBC,Deutsche Bank,Tokenised Deposit,Public Blockchain,UK,166586.72,Settled,72.5,26.3,1.28,21.32
TXN102552,2026-05-20,Deutsche Bank,Standard Chartered,Regulated Stablecoin,Public Blockchain,EU,52729.75,Settled,37.4,46.3,1.21,6.38
TXN102553,2026-05-16,UBS,Standard Chartered,Tokenised Equity,Permissioned Ledger,UK,339040.13,Settled,6.8,48.9,2.32,78.66
TXN102554,2026-01-03,JPMorgan,HSBC,Regulated Stablecoin,Permissioned Ledger,MEA,115930.66,Settled,13.0,51.1,3.23,37.45
TXN102555,2026-05-24,Standard Chartered,HSBC,Regulated Stablecoin,Public Blockchain,APAC,18895.68,Settled,53.4,45.6,1.0,1.89
TXN102556,2026-01-30,UBS,Barclays,Regulated Stablecoin,Permissioned Ledger,EU,34536.11,Settled,9.5,43.0,3.52,12.16
TXN102557,2026-01-23,Barclays,BNY Mellon,Tokenised Real Estate Fund,Public Blockchain,US,39548.11,Settled,56.6,31.3,1.05,4.15
TXN102558,2026-04-02,JPMorgan,BNY Mellon,Tokenised Bond,Public Blockchain,US,59928.91,Settled,55.1,29.1,0.63,3.78
TXN102559,2026-04-25,Barclays,UBS,Tokenised Deposit,Permissioned Ledger,US,29312.75,Settled,7.6,51.1,2.24,6.57
TXN102560,2026-04-14,UBS,Citi,Regulated Stablecoin,Public Blockchain,UK,55780.96,Settled,59.5,44.1,2.14,11.94
TXN102561,2026-04-28,Citi,UBS,Tokenised Deposit,Permissioned Ledger,UK,6053.18,Settled,8.8,45.5,3.13,1.89
TXN102562,2026-01-05,Citi,Barclays,Tokenised Bond,Permissioned Ledger,MEA,80894.41,Settled,8.9,12.8,2.53,20.47
TXN102563,2026-04-14,HSBC,UBS,Tokenised Bond,Public Blockchain,MEA,43265.29,Settled,103.9,26.5,1.46,6.32
TXN102564,2026-04-18,BNY Mellon,HSBC,Tokenised Bond,Permissioned Ledger,UK,161623.06,Settled,1.0,45.8,2.59,41.86
TXN102565,2026-03-06,Standard Chartered,BNY Mellon,Regulated Stablecoin,Hybrid Network,MEA,31224.99,Settled,19.4,47.1,4.45,13.9
TXN102566,2026-05-01,Citi,BNY Mellon,Regulated Stablecoin,Hybrid Network,MEA,14202.09,Settled,23.9,35.6,0.66,0.94
TXN102567,2026-01-30,BNY Mellon,Citi,Regulated Stablecoin,Public Blockchain,APAC,41894.71,Settled,34.2,31.4,4.35,18.22
TXN102568,2026-05-29,Standard Chartered,Deutsche Bank,Tokenised Deposit,Hybrid Network,EU,153470.48,Settled,37.2,46.3,3.94,60.47
TXN102569,2026-03-25,UBS,Deutsche Bank,Tokenised Deposit,Public Blockchain,UK,72677.86,Settled,87.5,41.1,0.55,4.0
TXN102570,2026-07-17,Deutsche Bank,JPMorgan,Regulated Stablecoin,Permissioned Ledger,APAC,22691.55,Settled,10.5,30.3,2.07,4.7
TXN102571,2026-05-30,Citi,BNY Mellon,Tokenised Equity,Public Blockchain,US,12698.21,Settled,55.1,22.8,0.7,0.89
TXN102572,2026-07-19,Deutsche Bank,HSBC,Regulated Stablecoin,Permissioned Ledger,US,53483.75,Settled,9.6,8.9,2.04,10.91
TXN102573,2026-02-01,BNY Mellon,Deutsche Bank,Tokenised Deposit,Public Blockchain,EU,126963.87,Settled,50.2,25.5,2.53,32.12
TXN102574,2026-06-10,Citi,Standard Chartered,Tokenised Deposit,Permissioned Ledger,US,37511.59,Settled,11.1,46.7,0.63,2.36
TXN102575,2026-01-16,Standard Chartered,Citi,Regulated Stablecoin,Hybrid Network,US,26759.15,Settled,43.2,35.2,2.57,6.88
TXN102576,2026-02-07,HSBC,Standard Chartered,Tokenised Deposit,Permissioned Ledger,EU,133613.19,Settled,11.5,46.5,0.59,7.88
TXN102577,2026-05-22,JPMorgan,Citi,Tokenised Deposit,Public Blockchain,MEA,75443.04,Settled,78.0,38.5,0.97,7.32
TXN102578,2026-02-05,UBS,Deutsche Bank,Tokenised Bond,Permissioned Ledger,MEA,6582.08,Settled,7.1,54.4,3.55,2.34
TXN102579,2026-05-31,HSBC,Barclays,Tokenised Bond,Hybrid Network,US,41852.93,Settled,45.7,51.2,1.88,7.87
TXN102580,2026-04-24,UBS,BNY Mellon,Tokenised Bond,Public Blockchain,UK,80620.16,Settled,87.0,26.0,2.36,19.03
TXN102581,2026-03-07,Standard Chartered,Deutsche Bank,Tokenised Real Estate Fund,Permissioned Ledger,UK,175956.25,Settled,7.4,45.0,3.79,66.69
TXN102582,2026-04-15,Citi,Standard Chartered,Tokenised Deposit,Permissioned Ledger,MEA,13781.66,Settled,9.0,23.9,0.57,0.79
TXN102583,2026-03-26,Barclays,JPMorgan,Tokenised Bond,Hybrid Network,EU,744851.47,Settled,17.5,36.7,2.2,163.87
TXN102584,2026-01-02,Standard Chartered,Citi,Tokenised Deposit,Permissioned Ledger,APAC,123239.2,Settled,12.0,45.6,2.31,28.47
TXN102585,2026-07-12,Barclays,Standard Chartered,Tokenised Deposit,Permissioned Ledger,MEA,75784.76,Settled,8.6,25.1,1.47,11.14
TXN102586,2026-03-16,JPMorgan,Standard Chartered,Tokenised Deposit,Public Blockchain,UK,19129.65,Settled,63.4,33.7,4.49,8.59
TXN102587,2026-03-08,HSBC,UBS,Tokenised Real Estate Fund,Public Blockchain,MEA,115644.08,Pending,,33.8,1.26,14.57
TXN102588,2026-06-29,Standard Chartered,Barclays,Regulated Stablecoin,Permissioned Ledger,UK,1052018.54,Settled,6.5,37.8,3.93,413.44
TXN102589,2026-07-09,JPMorgan,HSBC,Tokenised Equity,Public Blockchain,US,144284.3,Settled,43.7,34.7,2.01,29.0
TXN102590,2026-05-31,UBS,HSBC,Tokenised Real Estate Fund,Permissioned Ledger,APAC,191897.18,Settled,13.7,29.0,0.87,16.7
TXN102591,2026-06-03,JPMorgan,BNY Mellon,Tokenised Real Estate Fund,Permissioned Ledger,UK,559470.78,Settled,8.1,58.8,1.08,60.42
TXN102592,2026-07-15,Barclays,Citi,Tokenised Equity,Public Blockchain,APAC,1278406.34,Settled,48.3,37.7,0.79,100.99
TXN102593,2026-02-24,Standard Chartered,UBS,Tokenised Bond,Public Blockchain,UK,17529.76,Settled,44.8,32.7,1.7,2.98
TXN102594,2026-01-06,BNY Mellon,Citi,Tokenised Deposit,Hybrid Network,EU,10925.0,Settled,28.7,28.6,1.76,1.92
TXN102595,2026-06-12,Barclays,Standard Chartered,Tokenised Equity,Public Blockchain,UK,209197.6,Settled,51.4,20.6,1.17,24.48
TXN102596,2026-05-30,HSBC,Citi,Tokenised Deposit,Permissioned Ledger,MEA,71254.83,Settled,7.8,37.2,2.59,18.46
TXN102597,2026-06-20,Deutsche Bank,UBS,Regulated Stablecoin,Permissioned Ledger,US,19906.1,Settled,12.8,38.0,1.94,3.86
TXN102598,2026-05-23,Barclays,JPMorgan,Regulated Stablecoin,Public Blockchain,EU,8070.48,Settled,47.3,36.2,3.18,2.57
TXN102599,2026-03-27,BNY Mellon,JPMorgan,Tokenised Equity,Public Blockchain,UK,9425.25,Settled,44.7,13.8,2.94,2.77
TXN102600,2026-03-01,Barclays,Standard Chartered,Tokenised Real Estate Fund,Permissioned Ledger,EU,36015.36,Settled,6.7,35.0,2.42,8.72
TXN102601,2026-04-11,UBS,BNY Mellon,Tokenised Deposit,Permissioned Ledger,US,63207.16,Settled,11.8,35.4,2.66,16.81
TXN102602,2026-01-12,HSBC,Citi,Tokenised Deposit,Hybrid Network,APAC,8158.97,Settled,7.6,44.1,1.88,1.53
TXN102603,2026-02-18,Barclays,HSBC,Tokenised Bond,Public Blockchain,EU,4865.46,Settled,67.7,39.3,0.74,0.36
TXN102604,2026-02-11,UBS,Citi,Regulated Stablecoin,Permissioned Ledger,MEA,70870.36,Settled,5.3,16.9,3.96,28.06
TXN102605,2026-06-15,Barclays,JPMorgan,Tokenised Deposit,Permissioned Ledger,US,129038.33,Settled,5.5,18.1,1.9,24.52
TXN102606,2026-03-23,JPMorgan,HSBC,Regulated Stablecoin,Permissioned Ledger,MEA,105775.71,Settled,12.7,25.6,0.51,5.39
TXN102607,2026-06-22,Standard Chartered,HSBC,Tokenised Deposit,Hybrid Network,APAC,78364.93,Settled,15.0,28.7,3.6,28.21
TXN102608,2026-02-04,Standard Chartered,UBS,Regulated Stablecoin,Public Blockchain,APAC,870376.72,Settled,42.9,50.4,1.65,143.61
TXN102609,2026-06-07,UBS,BNY Mellon,Tokenised Equity,Permissioned Ledger,APAC,124307.04,Settled,9.9,45.3,2.9,36.05
TXN102610,2026-06-07,Barclays,Citi,Tokenised Bond,Hybrid Network,APAC,22087.22,Settled,16.0,38.6,3.97,8.77
TXN102611,2026-05-14,JPMorgan,Barclays,Tokenised Equity,Public Blockchain,MEA,8584.3,Settled,75.3,42.3,1.35,1.16
TXN102612,2026-03-08,BNY Mellon,Citi,Regulated Stablecoin,Permissioned Ledger,MEA,133368.7,Settled,5.1,40.9,1.69,22.54
TXN102613,2026-03-21,Citi,HSBC,Regulated Stablecoin,Hybrid Network,MEA,44451.53,Settled,10.4,41.1,0.56,2.49
TXN102614,2026-01-07,BNY Mellon,JPMorgan,Regulated Stablecoin,Permissioned Ledger,UK,6895.14,Settled,7.0,27.0,1.86,1.28
TXN102615,2026-06-29,UBS,Deutsche Bank,Tokenised Deposit,Public Blockchain,EU,108304.25,Settled,54.0,29.8,0.52,5.63
TXN102616,2026-01-14,Standard Chartered,BNY Mellon,Tokenised Deposit,Permissioned Ledger,US,152104.18,Settled,6.3,18.0,3.53,53.69
TXN102617,2026-03-14,Barclays,HSBC,Tokenised Deposit,Hybrid Network,US,29707.54,Settled,37.3,27.4,1.03,3.06
TXN102618,2026-05-23,HSBC,UBS,Tokenised Bond,Permissioned Ledger,EU,117207.86,Settled,4.1,21.6,2.63,30.83
TXN102619,2026-05-29,JPMorgan,BNY Mellon,Tokenised Deposit,Permissioned Ledger,US,47088.18,Settled,8.5,33.7,1.58,7.44
TXN102620,2026-06-12,JPMorgan,BNY Mellon,Tokenised Bond,Public Blockchain,UK,114580.86,Settled,49.6,22.3,0.9,10.31
TXN102621,2026-03-07,BNY Mellon,HSBC,Tokenised Deposit,Public Blockchain,APAC,46449.32,Settled,91.1,29.0,2.7,12.54
TXN102622,2026-04-01,JPMorgan,Standard Chartered,Tokenised Real Estate Fund,Public Blockchain,APAC,284326.84,Settled,79.6,18.4,2.62,74.49
TXN102623,2026-05-10,BNY Mellon,Deutsche Bank,Tokenised Bond,Public Blockchain,EU,283693.1,Settled,46.3,25.4,2.77,78.58
TXN102624,2026-06-12,BNY Mellon,Citi,Tokenised Bond,Public Blockchain,MEA,127417.24,Settled,102.0,53.3,2.0,25.48
TXN102625,2026-01-20,Deutsche Bank,UBS,Tokenised Real Estate Fund,Hybrid Network,MEA,78986.34,Settled,25.2,60.2,2.83,22.35
TXN102626,2026-01-10,Deutsche Bank,Standard Chartered,Tokenised Equity,Hybrid Network,EU,78445.34,Settled,18.5,29.6,0.78,6.12
TXN102627,2026-01-25,UBS,Standard Chartered,Regulated Stablecoin,Permissioned Ledger,EU,254974.25,Pending,,56.2,2.9,73.94
TXN102628,2026-07-13,Citi,Standard Chartered,Tokenised Deposit,Hybrid Network,APAC,10758.0,Settled,35.4,35.1,1.36,1.46
TXN102629,2026-01-25,Deutsche Bank,Citi,Tokenised Bond,Hybrid Network,APAC,7415.04,Settled,25.6,33.2,4.31,3.2
TXN102630,2026-02-23,Deutsche Bank,BNY Mellon,Tokenised Deposit,Public Blockchain,UK,56666.86,Settled,70.4,34.6,3.14,17.79
TXN102631,2026-02-02,Barclays,UBS,Tokenised Deposit,Permissioned Ledger,APAC,269318.28,Settled,4.9,30.7,2.39,64.37
TXN102632,2026-06-13,JPMorgan,HSBC,Regulated Stablecoin,Public Blockchain,MEA,202479.26,Settled,46.9,56.2,4.24,85.85
TXN102633,2026-04-05,JPMorgan,UBS,Tokenised Deposit,Permissioned Ledger,APAC,16402.74,Settled,6.9,54.0,1.21,1.98
TXN102634,2026-01-14,UBS,Citi,Tokenised Equity,Hybrid Network,APAC,94745.15,Settled,20.7,16.5,4.08,38.66
TXN102635,2026-03-06,UBS,Standard Chartered,Tokenised Deposit,Public Blockchain,EU,6779.09,Settled,101.3,23.7,4.1,2.78
TXN102636,2026-04-20,Citi,UBS,Tokenised Deposit,Hybrid Network,MEA,48517.93,Settled,18.9,30.1,2.74,13.29
TXN102637,2026-03-21,Citi,BNY Mellon,Tokenised Real Estate Fund,Public Blockchain,EU,3333.02,Settled,94.9,19.8,4.1,1.37
TXN102638,2026-02-23,Barclays,Citi,Tokenised Equity,Permissioned Ledger,APAC,14571.35,Settled,8.0,32.2,2.57,3.74
TXN102639,2026-05-05,BNY Mellon,JPMorgan,Tokenised Equity,Hybrid Network,MEA,2231547.13,Settled,10.9,32.0,1.67,372.67
TXN102640,2026-06-29,BNY Mellon,Barclays,Tokenised Bond,Permissioned Ledger,US,12083.29,Settled,9.0,35.1,2.21,2.67
TXN102641,2026-05-11,Standard Chartered,Citi,Tokenised Deposit,Hybrid Network,UK,45501.17,Settled,36.0,33.0,2.76,12.56
TXN102642,2026-06-18,Citi,Barclays,Regulated Stablecoin,Hybrid Network,US,154170.06,Settled,23.5,26.6,1.71,26.36
TXN102643,2026-05-14,HSBC,UBS,Tokenised Bond,Permissioned Ledger,MEA,44776.59,Settled,6.5,26.9,2.88,12.9
TXN102644,2026-01-25,Citi,HSBC,Tokenised Bond,Hybrid Network,US,39660.21,Settled,20.0,31.0,2.97,11.78
TXN102645,2026-05-21,UBS,BNY Mellon,Regulated Stablecoin,Permissioned Ledger,UK,35103.37,Settled,9.8,48.0,2.59,9.09
TXN102646,2026-04-27,BNY Mellon,JPMorgan,Regulated Stablecoin,Hybrid Network,MEA,113305.07,Settled,16.7,31.7,3.67,41.58
TXN102647,2026-05-16,UBS,Deutsche Bank,Regulated Stablecoin,Hybrid Network,UK,473511.3,Settled,27.5,39.0,2.38,112.7
TXN102648,2026-05-29,UBS,JPMorgan,Tokenised Real Estate Fund,Public Blockchain,EU,42764.78,Settled,32.2,35.6,4.33,18.52
TXN102649,2026-07-15,UBS,Standard Chartered,Tokenised Equity,Permissioned Ledger,EU,71120.42,Settled,6.3,38.7,4.23,30.08
TXN102650,2026-01-25,BNY Mellon,JPMorgan,Regulated Stablecoin,Hybrid Network,UK,280116.54,Settled,38.5,31.9,3.63,101.68
TXN102651,2026-03-20,UBS,JPMorgan,Tokenised Real Estate Fund,Hybrid Network,UK,87514.14,Settled,36.6,39.6,2.68,23.45
TXN102652,2026-03-09,UBS,Standard Chartered,Regulated Stablecoin,Public Blockchain,MEA,6999.76,Settled,68.3,34.0,2.03,1.42
TXN102653,2026-06-22,Citi,JPMorgan,Tokenised Equity,Public Blockchain,US,56801.66,Settled,56.0,13.8,2.12,12.04
TXN102654,2026-07-07,JPMorgan,Barclays,Tokenised Real Estate Fund,Permissioned Ledger,EU,39964.06,Settled,3.6,28.2,0.63,2.52
TXN102655,2026-01-12,JPMorgan,Citi,Tokenised Bond,Public Blockchain,EU,411582.24,Settled,118.6,58.1,4.39,180.68
TXN102656,2026-02-01,Deutsche Bank,BNY Mellon,Regulated Stablecoin,Permissioned Ledger,EU,45632.27,Settled,12.5,13.6,1.45,6.62
TXN102657,2026-05-08,Barclays,Standard Chartered,Tokenised Real Estate Fund,Public Blockchain,EU,38313.94,Settled,71.1,26.3,3.33,12.76
TXN102658,2026-04-06,Barclays,Standard Chartered,Tokenised Deposit,Permissioned Ledger,UK,104738.76,Settled,2.4,50.3,2.13,22.31
TXN102659,2026-04-02,Deutsche Bank,HSBC,Tokenised Bond,Hybrid Network,APAC,110239.93,Settled,13.0,36.6,0.68,7.5
TXN102660,2026-05-21,Citi,UBS,Regulated Stablecoin,Public Blockchain,EU,97384.91,Settled,70.1,59.1,0.92,8.96
TXN102661,2026-01-31,BNY Mellon,UBS,Tokenised Deposit,Permissioned Ledger,UK,204604.79,Settled,9.7,30.3,1.41,28.85
TXN102662,2026-03-19,HSBC,Standard Chartered,Tokenised Equity,Permissioned Ledger,MEA,200765.98,Settled,7.4,36.3,4.24,85.12
TXN102663,2026-01-20,BNY Mellon,UBS,Tokenised Equity,Hybrid Network,MEA,259162.76,Settled,8.4,39.6,1.92,49.76
TXN102664,2026-05-26,UBS,Standard Chartered,Tokenised Equity,Permissioned Ledger,EU,215378.41,Settled,8.5,18.7,0.82,17.66
TXN102665,2026-03-01,HSBC,Barclays,Regulated Stablecoin,Public Blockchain,APAC,103177.69,Settled,62.0,24.7,1.71,17.64
TXN102666,2026-07-10,Standard Chartered,UBS,Regulated Stablecoin,Permissioned Ledger,EU,688916.81,Settled,6.9,48.9,1.87,128.83
TXN102667,2026-05-14,Barclays,BNY Mellon,Tokenised Deposit,Permissioned Ledger,EU,31556.25,Settled,11.6,44.5,2.79,8.8
TXN102668,2026-06-09,Citi,UBS,Tokenised Equity,Permissioned Ledger,UK,202506.61,Settled,6.8,41.4,4.11,83.23
TXN102669,2026-04-03,HSBC,UBS,Tokenised Bond,Public Blockchain,EU,43862.45,Pending,,55.1,3.78,16.58
TXN102670,2026-02-12,JPMorgan,Citi,Tokenised Deposit,Hybrid Network,US,25394.6,Settled,22.6,41.4,3.7,9.4
TXN102671,2026-05-10,Deutsche Bank,HSBC,Tokenised Bond,Permissioned Ledger,UK,165770.46,Settled,8.4,35.6,0.92,15.25
TXN102672,2026-03-01,Barclays,Deutsche Bank,Regulated Stablecoin,Permissioned Ledger,US,47094.79,Settled,7.4,43.2,2.25,10.6
TXN102673,2026-05-31,UBS,Deutsche Bank,Regulated Stablecoin,Permissioned Ledger,US,30356.45,Settled,8.9,23.2,1.03,3.13
TXN102674,2026-01-31,JPMorgan,HSBC,Tokenised Bond,Public Blockchain,EU,177945.96,Settled,91.3,3.4,2.57,45.73
TXN102675,2026-01-05,Citi,BNY Mellon,Regulated Stablecoin,Public Blockchain,US,14519.12,Settled,71.7,37.3,2.7,3.92
TXN102676,2026-06-11,BNY Mellon,JPMorgan,Tokenised Bond,Permissioned Ledger,APAC,94494.74,Settled,9.7,40.1,2.33,22.02
TXN102677,2026-01-10,BNY Mellon,JPMorgan,Tokenised Deposit,Hybrid Network,MEA,57832.98,Settled,17.2,39.3,3.3,19.08
TXN102678,2026-03-30,BNY Mellon,UBS,Tokenised Deposit,Public Blockchain,UK,166023.64,Settled,48.7,43.7,1.18,19.59
TXN102679,2026-05-10,Citi,HSBC,Tokenised Deposit,Permissioned Ledger,MEA,99391.78,Settled,4.2,38.4,4.42,43.93
TXN102680,2026-05-06,HSBC,UBS,Tokenised Deposit,Hybrid Network,APAC,168230.97,Settled,23.9,25.9,3.53,59.39
